accession	tax_id	scientific_name	description	last_updated	base_count	first_public
U64553	7237	Drosophila pseudoobscura	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS342 allele, complete cds.	2005-04-18	3455	1996-08-16
U64554	7237	Drosophila pseudoobscura	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS343 allele, complete cds.	2005-04-18	3467	1996-08-16
AB669892	1084238	Drosophila pseudobaimaii	Drosophila pseudobaimaii Adh gene for alcohol dehydrogenase, partial cds, strain: K41.	2014-01-02	779	2014-01-02
AF136671	95109	Drosophila americana americana	Drosophila americana americana G96.11X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AF136693	95109	Drosophila americana americana	Drosophila americana americana G96.45Y alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AF136697	95109	Drosophila americana americana	Drosophila americana americana G96.12Y alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AF459766	132243	Drosophila vulcana	Drosophila vulcana alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.	2006-11-14	290	2002-05-16
L78924	7270	Drosophila mimica	Drosophila mimica (strain 15292-2561.4) alcohol dehydrogenase gene, partial cds.	2005-04-17	822	1996-06-25
L78926	7270	Drosophila mimica	Drosophila mimica (strain 15292-2561.6) alcohol dehydrogenase gene, partial cds.	2005-04-17	822	1996-06-25
L78927	7270	Drosophila mimica	Drosophila mimica (strain 15292-2561.8) alcohol dehydrogenase gene, partial cds.	2005-04-17	822	1996-06-25
U64521	7237	Drosophila pseudoobscura	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-GB48 allele, complete cds.	2005-04-18	3484	1996-08-16
U64523	7237	Drosophila pseudoobscura	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS231 allele, complete cds.	2005-04-18	3468	1996-08-16
U76475	7224	Drosophila hydei	Drosophila hydei strain 7 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.	2005-04-18	897	1996-11-19
AB669825	47315	Drosophila auraria	Drosophila auraria Adh gene for alcohol dehydrogenase, partial cds, strain: A12.	2014-01-02	842	2014-01-02
AB669845	30035	Drosophila malagassya	Drosophila malagassya Adh gene for alcohol dehydrogenase, partial cds, strain: J52.	2014-01-02	836	2014-01-02
AB669878	7274	Drosophila serrata	Drosophila serrata Adh gene for alcohol dehydrogenase, partial cds, strain: POM503.	2014-01-02	838	2014-01-02
AF136660	95109	Drosophila americana americana	Drosophila americana americana G96.12X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AF136666	95109	Drosophila americana americana	Drosophila americana americana G96.24X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AF459748	94111	Drosophila prostipennis	Drosophila prostipennis alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.	2006-11-14	290	2002-05-16
AF459752	30038	Drosophila mimetica	Drosophila mimetica alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.	2006-11-14	290	2002-05-16
AF459761	112146	Drosophila bicornuta	Drosophila bicornuta alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.	2006-11-14	290	2002-05-16
AF459762	61426	Drosophila diplacantha	Drosophila diplacantha alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.	2006-11-14	290	2002-05-16
AF459768	47315	Drosophila auraria	Drosophila auraria alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.	2006-11-14	290	2002-05-16
AF459780	137074	Drosophila mayri	Drosophila mayri alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.	2006-11-14	290	2002-05-16
EF560574	306028	Drosophila gasici	Drosophila gasici pop-variant Arica alcohol dehydrogenase (adh) gene, partial cds.	2008-07-12	622	2008-05-01
U64527	7237	Drosophila pseudoobscura	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS246 allele, complete cds.	2005-04-18	3474	1996-08-16
U76471	7224	Drosophila hydei	Drosophila hydei strain 3 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.	2005-04-18	897	1996-11-19
U76469	7224	Drosophila hydei	Drosophila hydei strain 1 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.	2005-04-18	897	1996-11-19
AF136701	40372	Drosophila americana texana	Drosophila americana texana LP97.05 alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AF459745	7218	Drosophila bifasciata	Drosophila bifasciata alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.	2006-11-14	290	2002-05-16
AF459759	69217	Drosophila pallidosa	Drosophila pallidosa alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.	2006-11-14	290	2002-05-16
EF560575	306028	Drosophila gasici	Drosophila gasici pop-variant Cochabamba alcohol dehydrogenase (adh) gene, partial cds.	2008-07-12	622	2008-05-01
U64531	7237	Drosophila pseudoobscura	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS256 allele, complete cds.	2005-04-18	3473	1996-08-16
AY364501	7230	Drosophila mojavensis	Drosophila mojavensis strain 87 alcohol dehydrogenase 1 (Adh1) gene, complete cds.	2005-04-16	880	2004-01-30
AF136664	95109	Drosophila americana americana	Drosophila americana americana G96.23X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AY695390	133979	Drosophila dunni	Drosophila dunni strain Puerto Rico alcohol dehydrogenase (Adh) mRNA, partial cds.	2006-08-01	385	2006-08-01
U64558	7237	Drosophila pseudoobscura	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS353 allele, complete cds.	2005-04-18	3471	1996-08-16
U94200	251450	Drosophila longiperda	Drosophila sp. 'white tip scutellum' alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-18	204	1998-02-23
AH011596	51159	Drosophila lutescens	Drosophila lutescens strain 14022-0271.0 alcohol dehydrogenase (Adh) gene, partial cds.	2016-04-08	911	2016-04-08
AY340286	40366	Drosophila americana	Drosophila americana pop-variant NN97.08X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-16	881	2003-08-13
AY340290	40366	Drosophila americana	Drosophila americana pop-variant N00.05X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-16	881	2003-08-13
AY340300	40366	Drosophila americana	Drosophila americana pop-variant NN97.02Y alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-16	881	2003-08-13
AY364500	7230	Drosophila mojavensis	Drosophila mojavensis strain MJS 122 alcohol dehydrogenase 1 (Adh1) gene, complete cds.	2005-04-16	880	2004-01-30
AY364503	7230	Drosophila mojavensis	Drosophila mojavensis strain MJS 154 alcohol dehydrogenase 1 (Adh1) gene, complete cds.	2005-04-16	880	2004-01-30
AY364504	7230	Drosophila mojavensis	Drosophila mojavensis strain MJS 132 alcohol dehydrogenase 1 (Adh1) gene, complete cds.	2005-04-16	880	2004-01-30
AY364516	7230	Drosophila mojavensis	Drosophila mojavensis strain MJS 115 alcohol dehydrogenase-2 (Adh2) gene, complete cds.	2005-04-16	879	2004-01-30
AY874364	7241	Drosophila subobscura	Drosophila subobscura strain line 6 alcohol dehydrogenase (Adh-Twain) gene, partial cds.	2005-05-31	1412	2005-05-31
AB669895	77130	Drosophila tsukubaensis	Drosophila tsukubaensis Adh gene for alcohol dehydrogenase, partial cds, strain: tsuk-TKM.	2014-01-02	841	2014-01-02
AB932672	98362	Drosophila ruberrima	Drosophila ruberrima Adh gene for alcohol dehydrogenase, partial cds, strain: E-14601.	2014-10-26	858	2014-10-26
AY340279	40366	Drosophila americana	Drosophila americana pop-variant DN00.02X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-16	881	2003-08-13
U76481	7231	Drosophila mulleri	Drosophila mulleri strain -1371.18 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.	2005-04-18	902	1997-03-06
AB669823	154832	Drosophila asahinai	Drosophila asahinai Adh gene for alcohol dehydrogenase, partial cds, strain: AM2K-1.	2014-01-02	839	2014-01-02
AB669843	114631	Drosophila greeni	Drosophila greeni Adh gene for alcohol dehydrogenase, partial cds, strain: gree-CNRS.	2014-01-02	830	2014-01-02
AB703323	7254	Drosophila narragansett	Drosophila narragansett Adh gene for alcohol dehydrogenase, partial cds, clone: D.narragansett.	2012-03-18	405	2012-03-18
AF136650	95109	Drosophila americana americana	Drosophila americana americana D.am-.0X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AF136653	95109	Drosophila americana americana	Drosophila americana americana D.am-.9X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AH011595	67534	Drosophila triauraria	Drosophila triauraria strain 14028-0691.0 alcohol dehydrogenase (Adh) gene, partial cds.	2016-04-08	546	2016-04-08
AY340291	40366	Drosophila americana	Drosophila americana pop-variant NN00.07X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-16	881	2003-08-13
AY364511	7230	Drosophila mojavensis	Drosophila mojavensis strain MJS 36 alcohol dehydrogenase-2 (Adh2) gene, complete cds.	2005-04-16	879	2004-01-30
AY541096	198719	Drosophila innubila	Drosophila innubila strain CH3_M4 alcohol dehydrogenase-related protein (Adhr) gene, partial cds.	2005-08-24	555	2004-12-13
AY541101	198719	Drosophila innubila	Drosophila innubila strain CH5_M76 alcohol dehydrogenase-related protein (Adhr) gene, partial cds.	2005-08-24	555	2004-12-13
AY364502	7230	Drosophila mojavensis	Drosophila mojavensis strain MJS 127 alcohol dehydrogenase 1 (Adh1) gene, complete cds.	2005-04-16	880	2004-01-30
AF136652	95109	Drosophila americana americana	Drosophila americana americana D.am-.6X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AF136655	95109	Drosophila americana americana	Drosophila americana americana D.am-.7X alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-15	884	1999-06-03
AY340293	40366	Drosophila americana	Drosophila americana pop-variant DN00.01Y alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-16	881	2003-08-13
AY340297	40366	Drosophila americana	Drosophila americana pop-variant DN01.02Y alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-16	881	2003-08-13
AY340298	40366	Drosophila americana	Drosophila americana pop-variant DN01.03Y alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-16	881	2003-08-13
AY364514	7230	Drosophila mojavensis	Drosophila mojavensis strain MJS 84 alcohol dehydrogenase-2 (Adh2) gene, complete cds.	2005-04-16	879	2004-01-30
AY541100	198719	Drosophila innubila	Drosophila innubila strain CH5_M4 alcohol dehydrogenase-related protein (Adhr) gene, partial cds.	2005-08-24	555	2004-12-13
AY874372	7241	Drosophila subobscura	Drosophila subobscura strain line 26 alcohol dehydrogenase (Adh-Twain) gene, partial cds.	2005-05-31	1406	2005-05-31
AY364521	7230	Drosophila mojavensis	Drosophila mojavensis strain MJS 127 alcohol dehydrogenase-2 (Adh2) gene, complete cds.	2005-04-16	879	2004-01-30
AY340304	40366	Drosophila americana	Drosophila americana pop-variant NN00.03Y alcohol dehydrogenase (Adh) gene, partial cds.	2005-04-16	881	2003-08-13
U76479	7231	Drosophila mulleri	Drosophila mulleri strain -1371.1 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.	2005-04-18	902	1997-03-06
AB669857	137354	Drosophila barbarae	Drosophila barbarae Adh gene for alcohol dehydrogenase, partial cds, strain: 14028-0491.01.	2014-01-02	833	2014-01-02
LC057200	193234	Drosophila pseudotakahashii	Drosophila pseudotakahashii Adh gene for alcohol dehydrogenase, partial cds, strain: 14022-0301.00.	2019-06-04	830	2019-06-04
AB669880	137353	Drosophila baimaii	Drosophila baimaii Adh gene for alcohol dehydrogenase, partial cds, strain: 14028-0481.00.	2014-01-02	838	2014-01-02
AF067281	77128	Drosophila eskoi	Drosophila eskoi alcohol dehydrogenase (Adh) gene, exons 2 and 3 and partial cds.	2006-11-14	435	1998-07-02
AY364512	7230	Drosophila mojavensis	Drosophila mojavensis strain MJS 58.2 alcohol dehydrogenase-2 (Adh2) gene, complete cds.	2005-04-16	879	2004-01-30
M19547	7227	Drosophila melanogaster	D.melanogaster (strain Af-S) alcohol dehydrogenase gene (allele Adh-S), complete cds.	2006-11-14	7119	1991-07-01
AB194438	42026	Drosophila bipectinata	Drosophila bipectinata Adh gene for alcohol dehydrogenase, partial cds, strain:wild type B133.	2006-02-27	759	2005-05-07
AB669876	46829	Drosophila birchii	Drosophila birchii Adh gene for alcohol dehydrogenase, partial cds, strain: 14028-0521.01.	2014-01-02	833	2014-01-02
AY044130	157056	Drosophila formosana	Drosophila formosana alcohol dehydrogenase (Adh) gene, exons 2 and 3 and partial cds.	2006-11-14	721	2002-08-06
AY154862	7263	Drosophila arizonae	Drosophila arizonae strain ARTU 35 alcohol dehydrogenase 1 (Adh-1) gene, complete cds.	2005-04-16	880	2003-03-03
M60996	46244	Drosophila pseudoobscura bogotana	Drosophila pseudoobscura bogotana strain BOG 3389.9 alcohol dehydrogenase (adh) gene, complete cds.	2006-11-14	3450	1992-04-30
AY154849	7263	Drosophila arizonae	Drosophila arizonae strain AR00 13 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.	2005-04-16	878	2003-03-03
AY154851	7263	Drosophila arizonae	Drosophila arizonae strain AR00 1 alcohol dehydrogenase 1 (Adh-1) gene, complete cds.	2005-04-16	880	2003-03-03
AY154848	7263	Drosophila arizonae	Drosophila arizonae strain AR00 6 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.	2005-04-16	878	2003-03-03
AY154859	7263	Drosophila arizonae	Drosophila arizonae strain ARTU 22 alcohol dehydrogenase 1 (Adh-1) gene, complete cds.	2005-04-16	880	2003-03-03
M60994	46244	Drosophila pseudoobscura bogotana	Drosophila pseudoobscura bogotana strain BOG 3389.5 alcohol dehydrogenase (adh) gene, complete cds.	2006-11-14	3471	1992-04-30
AF045117	72474	Drosophila subsaltans	Drosophila subsaltans strain 14044-0872.0 alcohol dehydrogenase (Adh) gene, exon2 and partial cds.	2006-11-14	405	1998-06-02
AF045121	72471	Drosophila milleri	Drosophila milleri strain 14043-0861.0 alcohol dehydrogenase (Adh) gene, exon2 and partial cds.	2006-11-14	405	1998-06-02
AY154866	7230	Drosophila mojavensis	Drosophila mojavensis strain MJBC 35.1 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.	2005-04-16	880	2003-03-03
AF045126	30024	Drosophila emarginata	Drosophila emarginata strain 14042-0841.4 alcohol dehydrogenase (Adh) gene, exon2 and partial cds.	2006-11-14	405	1998-06-02
AY154865	7230	Drosophila mojavensis	Drosophila mojavensis strain MJBC 33.3 alcohol dehydrogenase 2 (Adh-2) gene, complete cds.	2005-04-16	880	2003-03-03
AF045123	72469	Drosophila austrosaltans	Drosophila austrosaltans strain 14045-0881.0 alcohol dehydrogenase (Adh) gene, exon2 and partial cds.	2006-11-14	405	1998-06-02
AY154828	7230	Drosophila mojavensis	Drosophila mojavensis strain MJBC 33.3 alcohol dehydrogenase 1 (Adh-1) gene, complete cds.	2005-04-16	880	2003-03-03
AY154839	7230	Drosophila mojavensis	Drosophila mojavensis strain MJBC 205.1 alcohol dehydrogenase 1 (Adh-1) gene, complete cds.	2005-04-16	880	2003-03-03
U40987	44481	Drosophila imaii	Drosophila imaii alcohol dehydrogenase (Adh) gene, partial exons 2 and 3, and partial cds.	2006-11-14	429	1996-09-27
AB194422	195057	Drosophila malerkotliana malerkotliana	Drosophila malerkotliana malerkotliana Adh, Adhr genes for alcohol dehydrogenase, hypothetical protein, complete and partial cds.	2006-02-27	1782	2005-05-07
AF348884	67533	Drosophila rufa	Drosophila rufa strain MS alcohol dehydrogenase (adh) gene, exons 2, 3 and 4, and partial cds.	2006-11-14	667	2001-04-16
U35852	7227	Drosophila melanogaster	Drosophila melanogaster truncated jockey retroposon insertion upstream of the alcohol dehydrogenase gene enhancer region, 3' end.	2005-06-14	303	1995-10-12
X58694	7224	Drosophila hydei	D. hydei ADH-1 and ADH-2 genes for alcohol dehydrogenase and an ADH psi pseudogene	2006-11-14	8447	1991-04-11
CV785154	7245	Drosophila yakuba	zaa07h09.y2 D yakuba testes cDNA Drosophila yakuba cDNA 5' similar to SW:ADH_DROTS P51550 ALCOHOL DEHYDROGENASE , mRNA sequence.	2004-11-12	433	2004-11-12
CV785799	7245	Drosophila yakuba	zaa02h11.x2 D yakuba testes cDNA Drosophila yakuba cDNA 3' similar to SW:ADH_DROYA P26719 ALCOHOL DEHYDROGENASE , mRNA sequence.	2004-11-12	521	2004-11-12
CV878941	7245	Drosophila yakuba	zaa98d08.x1 D yakuba testes cDNA Drosophila yakuba cDNA 3' similar to SW:ADH_DROGU Q09009 ALCOHOL DEHYDROGENASE , mRNA sequence.	2004-11-20	703	2004-11-20
CV879066	7245	Drosophila yakuba	zab02h12.x1 D yakuba testes cDNA Drosophila yakuba cDNA 3' similar to SW:ADH_DROME P00334 ALCOHOL DEHYDROGENASE , mRNA sequence.	2004-11-20	709	2004-11-20
AI404931	7227	Drosophila melanogaster	GH24792.5prime GH Drosophila melanogaster head pOT2 Drosophila melanogaster cDNA clone GH24792 5prime similar to X60791: D.melanogaster (strain KA12) Adh gene for alcohol dehydrogenase, mRNA sequence.	2001-04-25	702	1999-02-10
AY695384	30017	Drosophila arawakana	Drosophila arawakana alcohol dehydrogenase (Adh) gene, exons 1 through 3 and partial cds Adh-Adhr intergenic spacer, complete sequence and ADHR (Adhr) gene, exon 1 and partial cds.	2006-11-14	1141	2006-08-01
AI108260	7227	Drosophila melanogaster	GH07054.5prime GH Drosophila melanogaster head pOT2 Drosophila melanogaster cDNA clone GH07054 5prime similar to M17831: D.melanogaster (strain Fl-2S) alcohol dehydrogenase gene (allele Adh-S), complete cds, mRNA sequence.	2001-04-25	378	1998-09-04
AY695388	133979	Drosophila dunni	Drosophila dunni strain St. Croix alcohol dehydrogenase (Adh) gene, exons 1 through 3 and partial cds Adh-Adhr intergenic spacer, complete sequence and ADHR (Adhr) gene, exon 1 and partial cds.	2006-11-14	1141	2006-08-01
BF490844	7227	Drosophila melanogaster	AT27452.5prime AT Drosophila melanogaster adult testes pOTB7 Drosophila melanogaster cDNA clone AT27452 5 similar to CG5590: FBan0005590 'alcohol dehydrogenase, iron-dependent' located on: 3R 98A6-98A6 : 04/09/2001, mRNA sequence.	2001-04-28	668	2000-12-07
AI260852	7227	Drosophila melanogaster	LP04842.5prime LP Drosophila melanogaster larval-early pupal pOT2 Drosophila melanogaster cDNA clone LP04842 5prime similar to U66411: Drosophila melanogaster gp150 protein and putative type III alcohol dehydrogenase (T3dh) genes, partial cds, mRNA sequence.	2001-04-24	737	1998-11-13
BI617843	7227	Drosophila melanogaster	RH48301.5prime RH Drosophila melanogaster normalized Head pFlc-1 Drosophila melanogaster cDNA clone RH48301 5 similar to CG2767: FBan0002767 GO:[alcohol dehydrogenase (NADP+) (GO:0008106)] located on: 3R 84E5-84E5 : 08/18/2001, mRNA sequence.	2001-09-11	512	2001-09-11
BI635199	7227	Drosophila melanogaster	SD16470.5prime SD Drosophila melanogaster Schneider L2 cell culture pOT2 Drosophila melanogaster cDNA clone SD16470 5 similar to CG2767: FBan0002767 GO:[alcohol dehydrogenase (NADP+) (GO:0008106)] located on: 3R 84E5-84E5 : 05/18/2001, mRNA sequence.	2001-09-11	558	2001-09-11
AW941952	7227	Drosophila melanogaster	GM05887.3prime GM Drosophila melanogaster ovary BlueScript Drosophila melanogaster cDNA clone GM05887 3 similar to U66411: Drosophila melanogaster gp150 protein and putative type III alcohol dehydrogenase (T3dh) genes, partial cds. CDS:<1..184 PID:g1655925 GI:1655925, mRNA sequence.	2003-12-03	450	2000-06-03
